login,repo,path,reason,reasoning,first_seen,last_seen
brokenhappy,Chippy,.agents/skills/ux-designer/SKILL.md,off-topic-tech,"SKILL.md (213 lines) for UX designer assistance. Duplicate of CoroutineCallTreeVisualization variant—generic user research, wireframing, prototyping, personas. No JVM connection. Off-topic-tech.",2026-06-27,2026-06-28
brokenhappy,Chippy,.agents/skills/visualization-expert/SKILL.md,off-topic-tech,"SKILL.md (51 lines) for data visualization: chart selection, dashboard design, matplotlib/plotly. Generic visualization methodology with no JVM affinity. Could apply to any data project. Off-topic-tech.",2026-06-27,2026-06-28
tlberglund,animated-handwriting-openfx,.claude/skills/openspec-apply-change/SKILL.md,boilerplate,OpenSpec change-workflow template (duplicated set),2026-06-27,2026-06-28
tlberglund,animated-handwriting-openfx,.claude/skills/openspec-archive-change/SKILL.md,boilerplate,OpenSpec change-workflow template (duplicated set),2026-06-27,2026-06-28
tlberglund,animated-handwriting-openfx,.claude/skills/openspec-explore/SKILL.md,boilerplate,OpenSpec change-workflow template (duplicated set),2026-06-27,2026-06-28
tlberglund,animated-handwriting-openfx,.claude/skills/openspec-propose/SKILL.md,boilerplate,OpenSpec change-workflow template (duplicated set),2026-06-27,2026-06-28
tlberglund,handwriting-canvas,.claude/skills/openspec-apply-change/SKILL.md,boilerplate,OpenSpec change-workflow template (duplicated set),2026-06-27,2026-06-28
tlberglund,handwriting-canvas,.claude/skills/openspec-archive-change/SKILL.md,boilerplate,OpenSpec change-workflow template (duplicated set),2026-06-27,2026-06-28
tlberglund,handwriting-canvas,.claude/skills/openspec-explore/SKILL.md,boilerplate,OpenSpec change-workflow template (duplicated set),2026-06-27,2026-06-28
tlberglund,handwriting-canvas,.claude/skills/openspec-propose/SKILL.md,boilerplate,OpenSpec change-workflow template (duplicated set),2026-06-27,2026-06-28
tlberglund,animated-handwriting,.claude/skills/openspec-apply-change/SKILL.md,boilerplate,OpenSpec change-workflow template (duplicated set),2026-06-27,2026-06-28
tlberglund,animated-handwriting,.claude/skills/openspec-archive-change/SKILL.md,boilerplate,OpenSpec change-workflow template (duplicated set),2026-06-27,2026-06-28
tlberglund,animated-handwriting,.claude/skills/openspec-explore/SKILL.md,boilerplate,OpenSpec change-workflow template (duplicated set),2026-06-27,2026-06-28
tlberglund,animated-handwriting,.claude/skills/openspec-propose/SKILL.md,boilerplate,OpenSpec change-workflow template (duplicated set),2026-06-27,2026-06-28
tlberglund,timeline-reveal-plugin,.claude/skills/openspec-apply-change/SKILL.md,boilerplate,OpenSpec change-workflow template (duplicated set),2026-06-27,2026-06-28
tlberglund,timeline-reveal-plugin,.claude/skills/openspec-archive-change/SKILL.md,boilerplate,OpenSpec change-workflow template (duplicated set),2026-06-27,2026-06-28
tlberglund,timeline-reveal-plugin,.claude/skills/openspec-explore/SKILL.md,boilerplate,OpenSpec change-workflow template (duplicated set),2026-06-27,2026-06-28
tlberglund,timeline-reveal-plugin,.claude/skills/openspec-propose/SKILL.md,boilerplate,OpenSpec change-workflow template (duplicated set),2026-06-27,2026-06-28
tlberglund,led-strip-host,.claude/CLAUDE.md,project-doc,"Bare project file with coding standards only (3-space indentation), not reusable skill.",2026-06-27,2026-06-28
tlberglund,led-strip-host,.claude/skills/openspec-apply-change/SKILL.md,boilerplate,OpenSpec change-workflow template (duplicated set),2026-06-27,2026-06-28
tlberglund,led-strip-host,.claude/skills/openspec-archive-change/SKILL.md,boilerplate,OpenSpec change-workflow template (duplicated set),2026-06-27,2026-06-28
tlberglund,led-strip-host,.claude/skills/openspec-explore/SKILL.md,boilerplate,OpenSpec change-workflow template (duplicated set),2026-06-27,2026-06-28
tlberglund,led-strip-host,.claude/skills/openspec-propose/SKILL.md,boilerplate,OpenSpec change-workflow template (duplicated set),2026-06-27,2026-06-28
ducin,software-is-cool-2025,azor-the-chatdog-py/AGENTS.md,project-doc,"Bare AGENTS.md with project scaffolding, not reusable skill guidance.",2026-06-27,2026-06-28
ducin,azor-the-chatdog,AGENTS.md,off-topic-tech,"Azor the chatdog is a Python CLI chat application with Gemini/LLaMA support, not JVM technology.",2026-06-27,2026-06-28
asm0dey,calit,.claude/skills/daisyui/SKILL.md,off-topic-tech,"DaisyUI is a Tailwind CSS component library for HTML UI generation, not JVM technology.",2026-06-27,2026-06-28
asm0dey,calit,.claude/skills/daisyui/colors/SKILL.md,off-topic-tech,"DaisyUI is a Tailwind CSS component library for HTML UI generation, not JVM technology.",2026-06-27,2026-06-28
asm0dey,calit,.claude/skills/daisyui/config/SKILL.md,off-topic-tech,"DaisyUI is a Tailwind CSS component library for HTML UI generation, not JVM technology.",2026-06-27,2026-06-28
asm0dey,calit,.claude/skills/daisyui/install/SKILL.md,off-topic-tech,"DaisyUI is a Tailwind CSS component library for HTML UI generation, not JVM technology.",2026-06-27,2026-06-28
asm0dey,calit,.claude/skills/daisyui/usage/SKILL.md,off-topic-tech,"DaisyUI is a Tailwind CSS component library for HTML UI generation, not JVM technology.",2026-06-27,2026-06-28
asm0dey,calit,CLAUDE.md,project-doc,Bare project documentation without transferable skill content.,2026-06-27,2026-06-28
asm0dey,conference-notifier-bot,.tessl/plugins/jbaruch/kotlin-tutor/skills/kotlin-api-review/SKILL.md,vendored,vendored 3rd-party plugin 'jbaruch' — not authored by speaker,2026-06-27,2026-06-28
asm0dey,conference-notifier-bot,.tessl/plugins/jbaruch/kotlin-tutor/skills/kotlinify-tests/SKILL.md,vendored,vendored 3rd-party plugin 'jbaruch' — not authored by speaker,2026-06-27,2026-06-28
asm0dey,conference-notifier-bot,.tessl/plugins/jbaruch/kotlin-tutor/skills/nullable-cleanup/SKILL.md,vendored,vendored 3rd-party plugin 'jbaruch' — not authored by speaker,2026-06-27,2026-06-28
asm0dey,conference-notifier-bot,.tessl/plugins/jbaruch/kotlin-tutor/skills/pojoify-to-dataclass/SKILL.md,vendored,vendored 3rd-party plugin 'jbaruch' — not authored by speaker,2026-06-27,2026-06-28
asm0dey,conference-notifier-bot,AGENTS.md,boilerplate,Bare scaffolding file referencing tessl intent-integrity-kit templates.,2026-06-27,2026-06-28
asm0dey,conference-notifier-bot,CLAUDE.md,project-doc,Bare CLAUDE.md containing project setup instructions only.,2026-06-27,2026-06-28
asm0dey,kmwazi,.tessl/tiles/tessl-labs/intent-integrity-kit/skills/iikit-00-constitution/SKILL.md,boilerplate,Tessl intent-integrity-kit / tile template,2026-06-27,2026-06-28
asm0dey,kmwazi,.tessl/tiles/tessl-labs/intent-integrity-kit/skills/iikit-01-specify/SKILL.md,boilerplate,Tessl intent-integrity-kit / tile template,2026-06-27,2026-06-28
asm0dey,kmwazi,.tessl/tiles/tessl-labs/intent-integrity-kit/skills/iikit-02-clarify/SKILL.md,boilerplate,Tessl intent-integrity-kit / tile template,2026-06-27,2026-06-28
asm0dey,kmwazi,.tessl/tiles/tessl-labs/intent-integrity-kit/skills/iikit-03-plan/SKILL.md,boilerplate,Tessl intent-integrity-kit / tile template,2026-06-27,2026-06-28
asm0dey,kmwazi,.tessl/tiles/tessl-labs/intent-integrity-kit/skills/iikit-04-checklist/SKILL.md,boilerplate,Tessl intent-integrity-kit / tile template,2026-06-27,2026-06-28
asm0dey,kmwazi,.tessl/tiles/tessl-labs/intent-integrity-kit/skills/iikit-05-testify/SKILL.md,boilerplate,Tessl intent-integrity-kit / tile template,2026-06-27,2026-06-28
asm0dey,kmwazi,.tessl/tiles/tessl-labs/intent-integrity-kit/skills/iikit-06-tasks/SKILL.md,boilerplate,Tessl intent-integrity-kit / tile template,2026-06-27,2026-06-28
asm0dey,kmwazi,.tessl/tiles/tessl-labs/intent-integrity-kit/skills/iikit-07-analyze/SKILL.md,boilerplate,Tessl intent-integrity-kit / tile template,2026-06-27,2026-06-28
asm0dey,kmwazi,.tessl/tiles/tessl-labs/intent-integrity-kit/skills/iikit-08-implement/SKILL.md,boilerplate,Tessl intent-integrity-kit / tile template,2026-06-27,2026-06-28
asm0dey,kmwazi,.tessl/tiles/tessl-labs/intent-integrity-kit/skills/iikit-09-taskstoissues/SKILL.md,boilerplate,Tessl intent-integrity-kit / tile template,2026-06-27,2026-06-28
asm0dey,kmwazi,.tessl/tiles/tessl-labs/intent-integrity-kit/skills/iikit-core/SKILL.md,boilerplate,Tessl intent-integrity-kit / tile template,2026-06-27,2026-06-28
asm0dey,kmwazi,AGENTS.md,boilerplate,Bare scaffolding referencing tessl tiles/templates.,2026-06-27,2026-06-28
asm0dey,kmwazi,CLAUDE.md,project-doc,"Bare project configuration file, not transferable skill.",2026-06-27,2026-06-28
asm0dey,java-version-checker,.tessl/tiles/tessl-labs/intent-integrity-kit/skills/iikit-00-constitution/SKILL.md,boilerplate,Tessl intent-integrity-kit / tile template,2026-06-27,2026-06-28
asm0dey,java-version-checker,.tessl/tiles/tessl-labs/intent-integrity-kit/skills/iikit-01-specify/SKILL.md,boilerplate,Tessl intent-integrity-kit / tile template,2026-06-27,2026-06-28
asm0dey,java-version-checker,.tessl/tiles/tessl-labs/intent-integrity-kit/skills/iikit-02-clarify/SKILL.md,boilerplate,Tessl intent-integrity-kit / tile template,2026-06-27,2026-06-28
asm0dey,java-version-checker,.tessl/tiles/tessl-labs/intent-integrity-kit/skills/iikit-03-plan/SKILL.md,boilerplate,Tessl intent-integrity-kit / tile template,2026-06-27,2026-06-28
asm0dey,java-version-checker,.tessl/tiles/tessl-labs/intent-integrity-kit/skills/iikit-04-checklist/SKILL.md,boilerplate,Tessl intent-integrity-kit / tile template,2026-06-27,2026-06-28
asm0dey,java-version-checker,.tessl/tiles/tessl-labs/intent-integrity-kit/skills/iikit-05-testify/SKILL.md,boilerplate,Tessl intent-integrity-kit / tile template,2026-06-27,2026-06-28
asm0dey,java-version-checker,.tessl/tiles/tessl-labs/intent-integrity-kit/skills/iikit-06-tasks/SKILL.md,boilerplate,Tessl intent-integrity-kit / tile template,2026-06-27,2026-06-28
asm0dey,java-version-checker,.tessl/tiles/tessl-labs/intent-integrity-kit/skills/iikit-07-analyze/SKILL.md,boilerplate,Tessl intent-integrity-kit / tile template,2026-06-27,2026-06-28
asm0dey,java-version-checker,.tessl/tiles/tessl-labs/intent-integrity-kit/skills/iikit-08-implement/SKILL.md,boilerplate,Tessl intent-integrity-kit / tile template,2026-06-27,2026-06-28
asm0dey,java-version-checker,.tessl/tiles/tessl-labs/intent-integrity-kit/skills/iikit-09-taskstoissues/SKILL.md,boilerplate,Tessl intent-integrity-kit / tile template,2026-06-27,2026-06-28
asm0dey,java-version-checker,.tessl/tiles/tessl-labs/intent-integrity-kit/skills/iikit-core/SKILL.md,boilerplate,Tessl intent-integrity-kit / tile template,2026-06-27,2026-06-28
asm0dey,java-version-checker,AGENTS.md,boilerplate,"Bare project file referencing tessl intent-integrity-kit templates, not author-created skill.",2026-06-27,2026-06-28
asm0dey,java-version-checker,CLAUDE.md,project-doc,Bare CLAUDE.md with project workflow instructions only.,2026-06-27,2026-06-28
wjglerum,quarkus-mcp-jprime-2026,AGENTS.md,review,"Opus recheck rejected promotion: AGENTS.md is a project-level workflow config that delegates entirely to the Quarkus Dev MCP toolchain (quarkus_skills, quarkus_callTool, etc.); it carries no standalone JVM patterns — it only instructs the agent to use a toolchain that must already be present, making it a project config rather than a reusable skill.. (judge: Project-coupled Quarkus methodology (extension-first workflow, Dev MCP tool usage). Transferable framework guidance but mixed with project-specific scaffolding.)",2026-06-27,2026-06-28
wjglerum,quarkus-mcp-jprime-2026,CLAUDE.md,project-doc,"Bare CLAUDE.md with project scaffolding, not reusable skill guidance.",2026-06-27,2026-06-28
wjglerum,conference-talks,AGENTS.md,review,"Opus recheck rejected promotion: AGENTS.md is a project-level AI config doc explicitly scoped to 'this project', heavily coupled to the Quarkus Dev MCP server toolchain, and lives in a conference-talks demo repo — not a standalone reusable JVM skill.. (judge: Project-coupled Quarkus methodology (extension-first workflow, Dev MCP tool usage). Transferable framework guidance but mixed with project-specific scaffolding.)",2026-06-27,2026-06-28
wjglerum,conference-talks,CLAUDE.md,review,"Opus recheck rejected promotion: Project-specific doc for a personal static-site repo; the file itself says these notes cover 'what is specific to this project' — no reusable JVM skill, only local file paths and template quirks for that one site.. (judge: Quarkus development workflow and extension-first methodology guidance.)",2026-06-27,2026-06-28
wjglerum,quarkus-secure-ai-agent-workshop-javazone-2026,step-00-your-workspace/conference-assistant/AGENTS.md,review,"Opus recheck rejected promotion: AGENTS.md is a project-scope AI agent config artifact inside workshop step-00 scaffolding; depends entirely on unspecified quarkus_* Dev MCP tooling and is expressed as instructions for a specific project context, not a standalone extractable skill.. (judge: Project-coupled Quarkus methodology (extension-first workflow, Dev MCP tool usage). Transferable framework guidance but mixed with project-specific scaffolding.)",2026-06-27,2026-06-28
